SAMPLE_ALIAS	SET	BAM_START_DATE	BAM_END_DATE	PRO_REF_BASES_GT	PRO_ALT_BASES_GT	CON_REF_BASES_GT	CON_ALT_BASES_GT	ERROR_RATE_GT	ARTQSCORE_GT	PICARD_GIV_GT	GIV_GT_DEFAULT	GIV_GT_QUALITYSCORE20	PRO_REF_BASES_CT	PRO_ALT_BASES_CT	CON_REF_BASES_CT	CON_ALT_BASES_CT	ERROR_RATE_CT	ARTQSCORE_CT	PICARD_GIV_CT	GIV_CT_DEFAULT	GIV_CT_QUALITYSCORE20	PRO_REF_BASES_TA	PRO_ALT_BASES_TA	CON_REF_BASES_TA	CON_ALT_BASES_TA	ERROR_RATE_TA	ARTQSCORE_TA	PICARD_GIV_TA	GIV_TA_DEFAULT	GIV_TA_QUALITYSCORE20	PRO_REF_BASES_GC	PRO_ALT_BASES_GC	CON_REF_BASES_GC	CON_ALT_BASES_GC	ERROR_RATE_GC	ARTQSCORE_GC	PICARD_GIV_GC	GIV_GC_DEFAULT	GIV_GC_QUALITYSCORE20	PRO_REF_BASES_AC	PRO_ALT_BASES_AC	CON_REF_BASES_AC	CON_ALT_BASES_AC	ERROR_RATE_AC	ARTQSCORE_AC	PICARD_GIV_AC	GIV_AC_DEFAULT	GIV_AC_QUALITYSCORE20	PRO_REF_BASES_TC	PRO_ALT_BASES_TC	CON_REF_BASES_TC	CON_ALT_BASES_TC	ERROR_RATE_TC	ARTQSCORE_TC	PICARD_GIV_TC	GIV_TC_DEFAULT	GIV_TC_QUALITYSCORE20
TCGA-97-8172-01A-11D-2284-08	LUAD	27Jan2013	31Jan2013	995914758	134787	996645976	106376	1.425681e-05	48.459776	1.267975	1.266845	1.287280	996645976	173110	995914758	261406	-4.430317e-05	43.535652	0.661799	0.916938	0.892537	1143221076	98118	1136351710	61623	1.600846e-05	47.956505	1.582613	1.091105	1.141030	995914758	35573	996645976	41051	-2.749120e-06	55.608062	0.867197	0.999416	0.979801	1136351710	31841	1143221076	26290	2.435043e-06	56.134933	1.218460	1.013039	1.053131	1143221076	99377	1136351710	117111	-7.778789e-06	51.090880	0.843486	0.973453	0.964922
TCGA-97-8174-01A-11D-2284-08	LUAD	27Jan2013	31Jan2013	1233991932	187052	1233789192	150426	1.483964e-05	48.285765	1.243241	1.353471	1.353474	1233789192	227477	1233991932	332547	-4.256705e-05	43.709265	0.684215	0.935129	0.915599	1339810863	128785	1330829604	76325	1.964172e-05	47.068205	1.675948	1.089486	1.106190	1233991932	49177	1233789192	51146	-7.978503e-07	60.980786	0.961346	1.026221	1.003807	1330829604	36563	1339810863	30794	2.160102e-06	56.655258	1.195349	1.011028	1.041532	1339810863	121382	1330829604	135291	-5.207613e-06	52.833613	0.891188	0.974581	0.978069
TCGA-97-8175-01A-11D-2284-08	LUAD	19Feb2013	19Feb2013	1213187546	442586	1211724293	181676	1.075680e-04	39.683170	2.432667	2.411460	2.235319	1211724293	251851	1213187546	302899	-2.104667e-05	46.768166	0.832507	0.985258	0.964172	1353219492	132717	1337759413	84270	1.800203e-05	47.446784	1.556855	1.127549	1.172860	1213187546	73851	1211724293	63697	4.187131e-06	53.780834	1.158003	1.062070	1.061031	1337759413	56426	1353219492	56453	-1.003310e-08	79.985647	1.011072	0.998364	1.011944	1353219492	125080	1337759413	133042	-2.958491e-06	55.289298	0.929420	0.970205	0.978425
TCGA-97-8176-01A-11D-2393-08	LUAD	16Nov2012	17Nov2012	1148766670	174458	1146485961	145643	1.255242e-05	49.012724	1.195439	1.290836	1.269681	1146485961	136880	1148766670	155147	-7.957589e-06	50.992185	0.884029	1.007647	1.004765	1345968953	111461	1336960093	68129	1.614992e-05	47.918295	1.625027	1.084654	1.136829	1148766670	43995	1146485961	45784	-7.794044e-07	61.082371	0.959019	1.020916	0.994112	1336960093	51045	1345968953	36697	5.347712e-06	52.718320	1.400343	0.994414	1.041331	1345968953	107793	1336960093	109387	-5.940787e-07	62.261560	0.978834	0.981021	0.985138
TCGA-97-8177-01A-11D-2284-08	LUAD	19Feb2013	19Feb2013	1246602553	337814	1244970132	171677	6.666594e-05	41.760960	1.964892	1.909065	1.807985	1244970132	247624	1246602553	299470	-2.080398e-05	46.818537	0.827993	0.982232	0.964508	1359939003	125238	1344594049	86847	1.419394e-05	48.478969	1.425743	1.105858	1.141996	1246602553	69463	1244970132	59894	3.840347e-06	54.156296	1.158238	1.057188	1.054418	1344594049	57802	1359939003	58324	-1.930010e-07	67.144404	1.002360	0.982225	0.998054	1359939003	124253	1344594049	133382	-3.375123e-06	54.717105	0.921053	0.970856	0.975847
TCGA-97-8179-01A-11D-2284-08	LUAD	16Nov2012	31Jan2013	1135845498	158885	1134983218	130472	1.251058e-05	49.027226	1.216816	1.267292	1.283390	1134983218	179109	1135845498	231837	-2.321552e-05	46.342217	0.773187	0.966811	0.958263	1300913011	121382	1292462859	76484	1.731125e-05	47.616716	1.576662	1.111199	1.129700	1135845498	43142	1134983218	48216	-2.234337e-06	56.508514	0.894090	0.992641	0.976034	1292462859	38046	1300913011	32521	2.130370e-06	56.715450	1.177534	0.998649	1.042937	1300913011	113657	1292462859	127115	-5.188893e-06	52.849253	0.888329	0.972978	0.969264
TCGA-97-8547-01A-11D-2393-08	LUAD	03Aug2013	05Aug2013	1171273788	373430	1166826187	175875	8.447397e-05	40.732771	2.114851	2.101338	2.109609	1166826187	304866	1171273788	278862	1.111908e-05	49.539313	1.097392	1.082342	1.084517	1244499842	151742	1230290879	106749	1.817863e-05	47.404389	1.405205	1.039629	1.034906	1171273788	75650	1166826187	63307	5.278759e-06	52.774682	1.190421	1.082701	1.080689	1230290879	41877	1244499842	42588	-2.872872e-07	65.416837	0.994662	0.990674	0.941097	1244499842	209761	1230290879	216290	-2.637749e-06	55.787666	0.958748	0.967271	0.981263
TCGA-97-8552-01A-11D-2393-08	LUAD	16Nov2012	17Nov2012	991932320	178714	991475140	151429	1.375434e-05	48.615603	1.179607	1.234066	1.219363	991475140	152649	991932320	175196	-1.136593e-05	49.443950	0.871726	1.031347	1.017149	985820699	114987	978851557	69567	2.311619e-05	46.360838	1.641136	1.087805	1.159112	991932320	57965	991475140	55879	1.051665e-06	59.781226	1.036850	0.945953	0.961856	978851557	65026	985820699	46878	9.236638e-06	50.344861	1.396982	0.935118	1.013360	985820699	111022	978851557	110734	1.465728e-07	68.339466	0.995514	0.912495	0.972429
TCGA-97-A4LX-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1190010137	172440	1185084343	146277	1.101408e-05	49.580516	1.173954	1.330104	1.309265	1185084343	235980	1190010137	223909	5.081340e-06	52.940217	1.058279	1.048725	1.047057	1313322306	119457	1306000184	122171	-1.036050e-06	59.846192	0.972336	0.820685	0.855819	1190010137	65180	1185084343	52120	5.498457e-06	52.597592	1.245386	1.090656	1.072759	1306000184	53662	1313322306	44673	3.431675e-06	54.644939	1.207944	0.980212	1.008102	1313322306	202538	1306000184	175674	1.025461e-05	49.890810	1.146469	1.033311	1.024296
TCGA-97-A4M0-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1074329931	162684	1070968612	134659	1.306164e-05	48.840023	1.204307	1.347902	1.345716	1070968612	230788	1074329931	209478	9.931311e-06	50.029934	1.105164	1.056024	1.065027	1109984007	101603	1104731361	108000	-2.888134e-06	55.393827	0.936322	0.790784	0.814751	1074329931	62619	1070968612	50000	5.881856e-06	52.304856	1.248447	1.075128	1.064383	1104731361	48799	1109984007	40061	3.945270e-06	54.039233	1.223899	0.973984	0.995772	1109984007	178482	1104731361	153230	1.140021e-05	49.430872	1.159260	1.030420	1.027543
TCGA-97-A4M1-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1288288974	175959	1281864424	160513	6.008971e-06	52.211999	1.090750	1.282891	1.257978	1281864424	251130	1288288974	244045	2.756114e-06	55.597029	1.034182	1.039863	1.048778	1409486090	132011	1401897394	126245	2.050759e-06	56.880853	1.040039	0.846530	0.860368	1288288974	70435	1281864424	56654	5.361672e-06	52.706998	1.237036	1.073639	1.057128	1401897394	61601	1409486090	48383	4.701416e-06	53.277713	1.280075	0.978249	1.021510	1409486090	221252	1401897394	194750	9.425281e-06	50.257057	1.129945	1.026706	1.014900
TCGA-97-A4M2-01A-12D-A24P-08	LUAD	27Mar2013	04Apr2013	1021628937	143659	1016608932	118221	1.247878e-05	49.038277	1.209173	1.307567	1.291549	1016608932	206513	1021628937	189115	8.534148e-06	50.688398	1.097369	1.047962	1.047635	1116655867	93894	1110138947	102157	-3.710388e-06	54.305807	0.913758	0.843520	0.860766	1021628937	55588	1016608932	44309	5.533430e-06	52.570056	1.248375	1.056573	1.048917	1110138947	45276	1116655867	38420	3.078749e-06	55.116257	1.185359	0.971636	0.992492	1116655867	175692	1110138947	153282	1.006231e-05	49.973025	1.139490	1.032640	1.021845
TCGA-97-A4M3-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1276039691	191924	1270985974	173560	7.208944e-06	51.421284	1.101413	1.212660	1.215961	1270985974	267203	1276039691	254577	4.956139e-06	53.048565	1.053758	1.036410	1.040955	1463836490	147632	1457313949	147211	1.441068e-07	68.413157	0.998391	0.896995	0.905179	1276039691	68863	1270985974	56965	4.671100e-06	53.305808	1.204066	1.041669	1.042411	1457313949	61543	1463836490	49316	4.185521e-06	53.782505	1.253506	0.987277	1.007303	1463836490	225560	1457313949	195525	1.028043e-05	49.879889	1.148449	1.029022	1.026462
TCGA-97-A4M5-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1253682629	178466	1247235398	152936	1.020690e-05	49.911062	1.160909	1.286709	1.266026	1247235398	244198	1253682629	232843	4.539467e-06	53.429952	1.054177	1.041275	1.041154	1393854955	124514	1385994806	123797	2.579046e-07	65.885410	1.000120	0.884271	0.897742	1253682629	66912	1247235398	55196	4.684451e-06	53.293413	1.206017	1.053685	1.045204	1385994806	57713	1393854955	45043	4.557632e-06	53.412608	1.288541	0.978415	1.022943	1393854955	208359	1385994806	185034	8.389554e-06	50.762611	1.119690	1.016944	1.018086
TCGA-97-A4M6-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1085523597	169612	1082455609	128088	1.915069e-05	47.178156	1.320391	1.416009	1.393763	1082455609	230407	1085523597	202993	1.264243e-05	48.981695	1.138237	1.068162	1.069454	1182497298	101455	1177510326	114418	-5.492276e-06	52.602476	0.882975	0.773978	0.804764	1085523597	61965	1082455609	47020	6.893170e-06	51.615810	1.314101	1.087003	1.075023	1177510326	52079	1182497298	41781	4.363372e-06	53.601778	1.251744	0.980003	1.019563	1182497298	187847	1177510326	159366	1.206641e-05	49.184221	1.173716	1.037328	1.035139
TCGA-97-A4M7-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1194257699	169974	1188943496	150939	7.986081e-06	50.976663	1.121082	1.279672	1.269652	1188943496	245941	1194257699	230006	6.685050e-06	51.748954	1.074045	1.049549	1.055284	1312031072	122826	1305856322	122923	-3.704930e-08	74.312200	0.994509	0.846795	0.864900	1194257699	64244	1188943496	53073	4.687162e-06	53.290900	1.205086	1.051162	1.049434	1305856322	56882	1312031072	45117	4.493907e-06	53.473760	1.266716	0.996006	1.025921	1312031072	203774	1305856322	177759	9.935954e-06	50.027904	1.140933	1.023381	1.020636
TCGA-99-7458-01A-11D-2036-08	LUAD	10Feb2012	10Feb2012	1178715761	591319	1170030829	176348	1.766199e-04	37.529603	3.327263	3.147051	3.086864	1170030829	236655	1178715761	198775	1.612476e-05	47.925067	1.199364	1.100576	1.100755	1217595669	135458	1202174728	72676	2.594321e-05	45.859764	1.840162	1.223382	1.273846	1178715761	50716	1170030829	68673	-7.644966e-06	51.166245	0.733084	0.947704	0.919179	1202174728	45222	1217595669	62353	-7.079283e-06	51.500108	0.734571	0.883133	0.886890	1217595669	129752	1202174728	151484	-8.979974e-06	50.467249	0.845708	0.950374	0.952988
TCGA-99-8025-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1230768480	456229	1231746892	187633	1.090453e-04	39.623929	2.432898	2.419449	2.335544	1231746892	243362	1230768480	248108	-1.926913e-06	57.151379	0.980096	1.031859	1.025257	1344814620	143284	1347317067	92762	1.876490e-05	47.266538	1.547457	1.096736	1.139771	1230768480	77489	1231746892	65187	4.995415e-06	53.014284	1.189652	1.082925	1.088805	1347317067	43773	1344814620	45058	-4.773012e-07	63.212075	0.969678	1.007609	1.023773	1344814620	130425	1347317067	138778	-3.102435e-06	55.082972	0.941565	0.977299	0.984793
TCGA-99-8028-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1197621088	474376	1198755143	204798	1.124621e-04	39.489936	2.317983	2.465448	2.339094	1198755143	268115	1197621088	259880	3.435682e-06	54.639871	1.030705	1.039254	1.030568	1307404944	158522	1304350781	118224	1.542783e-05	48.116951	1.337688	1.101796	1.115645	1197621088	78445	1198755143	63718	6.145165e-06	52.114665	1.232278	1.090632	1.090153	1304350781	42101	1307404944	43798	-6.497331e-07	61.872650	0.963506	1.002918	1.014431	1307404944	122553	1304350781	127965	-2.071971e-06	56.836164	0.955474	0.966928	0.986021
TCGA-99-8032-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1233679143	440247	1233602564	216238	9.076767e-05	40.420688	2.035441	2.322689	2.229576	1233602564	294759	1233679143	289381	2.179211e-06	56.617007	1.018643	1.025588	1.024666	1268963623	173009	1272866417	137712	1.388475e-05	48.574618	1.260139	1.121870	1.146896	1233679143	76016	1233602564	62368	5.531283e-06	52.571741	1.218741	1.109059	1.097591	1272866417	42814	1268963623	44280	-5.767301e-07	62.390274	0.963929	1.009585	1.012130	1268963623	117845	1272866417	125507	-3.014075e-06	55.208459	0.941845	0.984200	0.985801
TCGA-99-8033-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1213446052	599922	1214195930	358029	9.960183e-05	40.017327	1.676325	2.497442	2.486066	1214195930	452382	1213446052	463415	-4.543026e-06	53.426548	0.975598	1.030868	1.034463	1197822660	312043	1207717930	251351	2.522418e-05	45.981829	1.251653	1.109849	1.161583	1213446052	82461	1214195930	66625	6.522802e-06	51.855658	1.238437	1.101490	1.125104	1207717930	47311	1197822660	48849	-6.393318e-07	61.942737	0.960581	0.981829	1.017107	1197822660	120755	1207717930	127108	-2.640714e-06	55.782786	0.957871	0.977652	0.994550
TCGA-99-AA5R-01A-11D-A397-08	LUAD	06Nov2014	06Nov2014	986818456	246272	976958737	149177	4.943303e-05	43.059828	1.634218	1.832589	1.737770	976958737	212598	986818456	196565	8.162667e-06	50.881679	1.092461	1.058339	1.097431	1066414164	161499	1056195628	72669	4.184481e-05	43.783584	2.200915	1.223014	1.363624	986818456	53996	976958737	66986	-6.614396e-06	51.795098	0.798036	0.987190	0.923782	1056195628	36195	1066414164	32869	1.566888e-06	58.049620	1.111840	0.976001	1.015848	1066414164	115221	1056195628	148649	-1.574658e-05	48.028138	0.767719	0.952629	0.936587
TCGA-J2-8192-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1176510998	475686	1177217205	188955	1.217855e-04	39.144043	2.518354	2.694646	2.559075	1177217205	267337	1176510998	257963	3.981729e-06	53.999283	1.035709	1.031295	1.027984	1242847065	147054	1245328017	110065	1.486438e-05	48.278532	1.338692	1.125167	1.142079	1176510998	76124	1177217205	59837	6.919261e-06	51.599403	1.272935	1.126500	1.116423	1245328017	40630	1242847065	42919	-9.199205e-07	60.362497	0.944783	0.991474	1.005214	1242847065	120091	1245328017	127222	-2.865671e-06	55.427737	0.945838	0.981009	0.985087
TCGA-J2-8194-01A-11D-2238-08	LUAD	13Aug2012	13Aug2012	1195802123	426261	1194893144	206725	9.180505e-05	40.371334	2.060026	2.378751	2.266021	1194893144	275679	1195802123	270703	2.080927e-06	56.817431	1.019152	1.025625	1.030945	1293648378	174038	1296715047	133098	1.580286e-05	48.012644	1.310651	1.112019	1.141055	1195802123	73269	1194893144	59270	5.855294e-06	52.324513	1.235236	1.113350	1.104284	1296715047	40205	1293648378	42667	-9.504154e-07	60.220865	0.940071	0.988107	1.033150	1293648378	118530	1296715047	126125	-2.931744e-06	55.328739	0.942015	0.985182	0.989810
TCGA-J2-A4AD-01A-11D-A24D-08	LUAD	16Feb2013	26Feb2013	1164830170	156454	1153429016	126949	1.272567e-05	48.953195	1.220324	1.238901	1.230478	1153429016	253809	1164830170	329999	-3.285690e-05	44.833734	0.776772	0.959808	0.930199	1269104139	122336	1259216570	94440	1.103246e-05	49.573275	1.285264	1.048489	1.062020	1164830170	61419	1153429016	57790	1.565318e-06	58.053974	1.052391	1.033101	1.016746	1259216570	41980	1269104139	41181	3.160096e-07	65.002997	1.027406	1.002645	0.998742	1269104139	162345	1259216570	153693	3.421607e-06	54.657699	1.048058	0.998952	1.000726
TCGA-J2-A4AE-01A-21D-A24D-08	LUAD	04Feb2013	16Feb2013	902329446	99408	900142869	86918	6.928655e-06	51.593511	1.140912	1.233475	1.229206	900142869	150946	902329446	222870	-3.989470e-05	43.990848	0.678982	0.928218	0.909042	1021797248	86328	1015220857	51305	1.719211e-05	47.646709	1.671757	1.086786	1.140482	902329446	33147	900142869	38264	-2.838766e-06	55.468704	0.864177	0.997834	0.969525	1015220857	23417	1021797248	23590	-8.492610e-08	70.709588	0.999097	0.981843	1.001899	1021797248	87410	1015220857	105090	-8.678533e-06	50.615537	0.826425	0.969836	0.957025
TCGA-J2-A4AG-01A-11D-A24D-08	LUAD	04Feb2013	16Feb2013	923741905	116583	921740976	92233	1.319289e-05	48.796602	1.261234	1.343484	1.326910	921740976	155947	923741905	231001	-4.066051e-05	43.908272	0.676613	0.932918	0.908337	1025170930	88373	1017705536	51268	1.816187e-05	47.408394	1.711132	1.100080	1.140850	923741905	35712	921740976	40389	-2.534192e-06	55.961606	0.882290	1.017627	0.986301	1017705536	22897	1025170930	23161	-1.292266e-07	68.886480	0.995854	0.990936	1.011959	1025170930	87598	1017705536	104983	-8.509257e-06	50.701083	0.828340	0.973734	0.953833
TCGA-L4-A4E5-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	989515504	149695	986389859	119145	1.545916e-05	48.108140	1.252403	1.348361	1.333439	986389859	208820	989515504	185821	1.163740e-05	49.341439	1.127304	1.062641	1.064559	1110535330	96515	1105533028	107976	-5.171295e-06	52.864007	0.889839	0.788840	0.816396	989515504	55459	986389859	43003	6.303632e-06	52.004092	1.285564	1.077004	1.060531	1105533028	46645	1110535330	38599	3.630615e-06	54.400198	1.213910	0.980016	1.007780	1110535330	175165	1105533028	149883	1.140682e-05	49.428354	1.163388	1.042506	1.036007
TCGA-L4-A4E6-01A-11D-A24D-08	LUAD	04Feb2013	16Feb2013	1017336920	129752	1013554595	111941	8.768997e-06	50.570501	1.154781	1.287916	1.280194	1013554595	181125	1017336920	258992	-3.833298e-05	44.164274	0.702009	0.943321	0.921431	991568314	94344	983506017	55037	1.990002e-05	47.011464	1.700188	1.070001	1.094453	1017336920	40343	1013554595	44594	-2.093082e-06	56.792138	0.901314	1.008233	0.983629	983506017	26280	991568314	25798	2.440350e-07	66.125479	1.027034	0.996863	1.026188	991568314	93061	983506017	107834	-7.478958e-06	51.261589	0.855999	0.966784	0.969008
TCGA-L9-A443-01A-12D-A24D-08	LUAD	04Feb2013	16Feb2013	938249897	119123	933113694	103374	8.414788e-06	50.749568	1.146023	1.259674	1.248464	933113694	174900	938249897	236824	-3.308303e-05	44.803947	0.742636	0.949827	0.940595	959926124	91041	952676688	58225	1.715643e-05	47.655730	1.551746	1.074245	1.098719	938249897	39851	933113694	43033	-1.700289e-06	57.694772	0.920991	0.998147	0.967207	952676688	27977	959926124	27456	2.723958e-07	65.647997	1.026729	0.978009	1.018207	959926124	92214	952676688	102257	-5.250426e-06	52.798055	0.894986	0.966269	0.962875
TCGA-L9-A444-01A-21D-A24D-08	LUAD	04Feb2013	16Feb2013	952629004	123268	948467711	108773	7.623616e-06	51.178390	1.128292	1.220000	1.224178	948467711	175870	952629004	242279	-3.492426e-05	44.568728	0.729134	0.949589	0.936251	914857413	87483	907995027	53871	1.843780e-05	47.342908	1.611695	1.064698	1.104190	952629004	40193	948467711	44428	-2.227562e-06	56.521701	0.900730	0.993437	0.948080	907995027	27417	914857413	26712	3.867450e-07	64.125753	1.034149	0.979735	1.013953	914857413	93955	907995027	104140	-5.586790e-06	52.528377	0.895442	0.963162	0.962780
TCGA-L9-A50W-01A-12D-A397-08	LUAD	06Nov2014	06Nov2014	826474604	199643	819341436	123371	4.633387e-05	43.341014	1.604120	1.746241	1.657882	819341436	190200	826474604	167620	1.371666e-05	48.627518	1.144555	1.072130	1.117274	908502277	149256	898521905	65265	4.647477e-05	43.327828	2.261592	1.310698	1.431315	826474604	45477	819341436	62718	-1.047497e-05	49.798474	0.718860	0.948561	0.880119	898521905	32431	908502277	28922	1.941801e-06	57.117953	1.133777	0.994748	1.017982	908502277	107068	898521905	143621	-2.022548e-05	46.941012	0.737331	0.935852	0.926125
TCGA-L9-A5IP-01A-21D-A397-08	LUAD	06Nov2014	06Nov2014	876710262	185637	869902138	130834	3.137105e-05	45.034709	1.407770	1.583923	1.517520	869902138	195695	876710262	171755	1.370365e-05	48.631637	1.148268	1.079394	1.121545	996112904	165411	987301316	70502	4.784563e-05	43.201577	2.325214	1.337202	1.456960	876710262	44325	869902138	67072	-1.302267e-05	48.853001	0.655742	0.930777	0.861261	987301316	34588	996112904	29538	2.546032e-06	55.941361	1.181411	1.016223	1.042620	996112904	113931	987301316	156238	-2.132749e-05	46.710603	0.722795	0.932352	0.918232
TCGA-L9-A743-01A-43D-A397-08	LUAD	06Nov2014	06Nov2014	766794252	172746	761616988	123319	3.233255e-05	44.903601	1.391260	1.651172	1.553929	761616988	182794	766794252	167639	9.913252e-06	50.037838	1.097791	1.073165	1.114302	859254839	153538	850447459	64203	5.224513e-05	42.819542	2.366689	1.315579	1.441389	766794252	41540	761616988	59444	-1.171335e-05	49.313188	0.694107	0.952873	0.884730	850447459	29825	859254839	26849	1.740596e-06	57.593020	1.122342	1.005428	1.027116	859254839	103277	850447459	139651	-2.127203e-05	46.721911	0.731988	0.933659	0.917837
TCGA-L9-A7SV-01A-11D-A397-08	LUAD	06Nov2014	06Nov2014	946455506	238057	940732840	163411	3.954567e-05	44.029011	1.447878	1.568410	1.517805	940732840	216235	946455506	189445	1.419267e-05	48.479359	1.148322	1.069299	1.110138	1060286465	172129	1049152736	79580	4.386851e-05	43.578471	2.140070	1.281710	1.420040	946455506	52157	940732840	72280	-1.066225e-05	49.721512	0.717249	0.948837	0.888252	1049152736	35513	1060286465	31761	1.778615e-06	57.499180	1.129994	1.010526	1.044210	1060286465	120418	1049152736	161215	-1.933763e-05	47.135968	0.739127	0.940442	0.927675
TCGA-L9-A8F4-01A-11D-A397-08	LUAD	06Nov2014	06Nov2014	924847061	203743	914998140	139236	3.505457e-05	44.552554	1.447611	1.588688	1.518545	914998140	216213	924847061	187915	1.537726e-05	48.131209	1.162936	1.076682	1.117343	1035534171	174079	1026344833	77058	4.704892e-05	43.274503	2.238809	1.340624	1.461667	924847061	48429	914998140	71912	-1.276274e-05	48.940561	0.666294	0.922355	0.859696	1026344833	36187	1035534171	32276	1.896751e-06	57.219898	1.131207	0.998930	1.022882	1035534171	125264	1026344833	168012	-2.072960e-05	46.834091	0.738981	0.938658	0.919985
TCGA-MN-A4N1-01A-11D-A24P-08	LUAD	27Mar2013	04Apr2013	1152973824	163332	1147332288	143410	8.659432e-06	50.625106	1.133325	1.261226	1.244280	1147332288	233229	1152973824	218359	6.463088e-06	51.895599	1.073336	1.045016	1.049457	1277960215	116305	1271907283	118489	-8.564362e-07	60.673050	0.976921	0.842410	0.873388	1152973824	64722	1147332288	51688	5.665916e-06	52.467299	1.246026	1.058235	1.054014	1271907283	54485	1277960215	44906	3.756519e-06	54.252144	1.219077	0.986973	1.013996	1277960215	202344	1271907283	176165	1.026528e-05	49.886290	1.143142	1.035272	1.025598
